2005.09.28,06:00,200.190,200.240,200.070,200.150,1140
2005.09.28,07:00,200.160,200.390,200.120,200.150,1732
2005.09.28,08:00,200.140,200.200,200.000,200.050,1773
2005.09.28,09:00,200.040,200.060,199.820,199.920,2432
2005.09.28,10:00,199.930,200.130,199.820,200.000,1987
2005.09.28,11:00,199.990,200.180,199.820,199.930,2388
2005.09.28,12:00,199.940,200.140,199.860,199.980,1921
2005.09.28,13:00,199.960,199.960,199.490,199.650,2352
2005.09.28,14:00,199.650,199.710,199.480,199.660,2001
2005.09.28,15:00,199.670,199.810,199.600,199.720,2921
2005.09.28,16:00,199.730,199.730,199.450,199.610,2456
2005.09.28,17:00,199.610,199.720,199.400,199.660,3126
2005.09.28,18:00,199.660,199.870,199.570,199.760,2697
2005.09.28,19:00,199.750,199.790,199.380,199.770,2721
2005.09.28,20:00,199.760,199.890,199.640,199.870,1098
2005.09.28,21:00,199.880,199.940,199.780,199.820,992
2005.09.28,22:00,199.810,200.000,199.750,199.970,958
2005.09.28,23:00,199.960,200.030,199.820,199.910,895
2005.09.29,00:00,199.900,199.990,199.790,199.810,532
2005.09.29,01:00,199.810,199.840,199.660,199.730,1025
2005.09.29,02:00,199.740,200.030,199.580,199.780,1338
2005.09.29,03:00,199.770,199.900,199.620,199.790,1829
2005.09.29,04:00,199.790,199.860,199.630,199.720,1054
2005.09.29,05:00,199.720,199.890,199.700,199.720,847
2005.09.29,06:00,199.720,199.860,199.680,199.700,1100
2005.09.29,07:00,199.720,199.790,199.650,199.780,1068
2005.09.29,08:00,199.780,199.880,199.590,199.600,855
2005.09.29,09:00,199.590,199.740,199.470,199.520,2436
2005.09.29,10:00,199.520,199.590,199.370,199.450,2114
2005.09.29,11:00,199.450,199.500,199.020,199.090,2293
2005.09.29,12:00,199.100,199.190,198.950,199.010,2052
2005.09.29,13:00,199.000,199.350,198.950,199.230,1378
2005.09.29,14:00,199.250,199.410,199.110,199.210,1398
2005.09.29,15:00,199.210,199.330,199.060,199.240,3386
